id,1,2,3,4,5,6,7,8,9,10
4065,4065,223,4108,4383,4407,4538,4543,4564,4565,4602
4101,4101,223,4108,4383,4407,4538,4543,4564,4565,4602
4086,4086,4316,4383,4407,4538,4543,4564,4565,4602,4609
4112,4112,4336,4383,4407,4538,4543,4564,4565,4602,4609
4162,4162,223,4336,4407,4538,4543,4564,4565,4602,4609
4202,4202,223,4336,4407,4538,4543,4564,4565,4602,4609
4105,4105,223,4336,4407,4538,4543,4564,4565,4602,4609
4145,4145,223,4336,4407,4538,4543,4564,4565,4602,4609
4271,4271,223,4336,4407,4538,4543,4564,4565,4602,4609
4189,4189,223,4336,4407,4538,4543,4564,4565,4602,4609
4278,4278,223,4336,4407,4538,4543,4564,4565,4602,4609
4192,4192,223,4336,4407,4538,4543,4564,4565,4602,4609
4280,4280,223,4336,4407,4538,4543,4564,4565,4602,4609
4268,4268,223,4336,4407,4538,4543,4564,4565,4602,4609
4319,4319,223,4336,4407,4538,4543,4564,4565,4602,4609
4332,4332,223,4336,4407,4538,4543,4564,4565,4602,4609
4353,4353,4336,4407,4538,4543,4564,4565,4602,4609,4622
4299,4299,223,4116,4407,4538,4543,4564,4565,4602,4609
4370,4370,223,4116,4407,4538,4543,4564,4565,4602,4609
4372,4372,223,4116,4407,4538,4543,4564,4565,4602,4609
4409,4409,223,4116,4407,4538,4543,4564,4565,4602,4609
4312,4312,223,4116,4407,4538,4543,4564,4565,4602,4609
4424,4424,223,4116,4407,4538,4543,4564,4565,4602,4609
4329,4329,223,4116,4407,4538,4543,4564,4565,4602,4609
4436,4436,223,4116,4407,4538,4543,4564,4565,4602,4609
4375,4375,223,4116,4407,4538,4543,4564,4565,4602,4609
4450,4450,223,4116,4407,4538,4543,4564,4565,4602,4609
4377,4377,223,4116,4407,4538,4543,4564,4565,4602,4609
4453,4453,223,4116,4407,4538,4543,4564,4565,4602,4609
4430,4430,223,4116,4407,4538,4543,4564,4565,4602,4609
4456,4456,4336,4407,4538,4543,4564,4565,4602,4609,4622
4433,4433,4116,4383,4407,4538,4543,4564,4565,4602,4609
4458,4458,4336,4407,4538,4543,4564,4565,4602,4609,4622
4441,4441,223,4146,4407,4538,4543,4564,4565,4602,4609
4511,4511,223,4146,4407,4538,4543,4564,4565,4602,4609
4472,4472,223,4146,4407,4538,4543,4564,4565,4602,4609
4500,4500,223,4146,4407,4538,4543,4564,4565,4602,4609
4482,4482,223,4146,4407,4538,4543,4564,4565,4602,4609
4518,4518,223,4146,4407,4538,4543,4564,4565,4602,4609
4549,4549,223,4146,4407,4538,4543,4564,4565,4602,4609
4515,4515,223,4146,4407,4538,4543,4564,4565,4602,4609
4557,4557,223,4146,4407,4538,4543,4564,4565,4602,4609
4560,4560,223,4146,4407,4538,4543,4564,4565,4602,4609
4620,4620,223,4146,4407,4538,4543,4564,4565,4602,4609
4567,4567,223,4146,4407,4538,4543,4564,4565,4602,4609
4649,4649,223,4146,4407,4538,4543,4564,4565,4602,4609
4629,4629,4146,4407,4538,4543,4564,4565,4602,4609,4622
4027,4027,223,4407,4538,4543,4564,4565,4602,4609,4622
4045,4045,223,4116,4407,4538,4543,4564,4565,4602,4609
4049,4049,223,4116,4407,4538,4543,4564,4565,4602,4609
4074,4074,223,4116,4407,4538,4543,4564,4565,4602,4609
4084,4084,223,4116,4407,4538,4543,4564,4565,4602,4609
4095,4095,223,4116,4407,4538,4543,4564,4565,4602,4609
4142,4142,223,4116,4407,4538,4543,4564,4565,4602,4609
4187,4187,223,4116,4407,4538,4543,4564,4565,4602,4609
4200,4200,223,4116,4407,4538,4543,4564,4565,4602,4609
4213,4213,223,4116,4407,4538,4543,4564,4565,4602,4609
4215,4215,223,4116,4407,4538,4543,4564,4565,4602,4609
4247,4247,223,4116,4407,4538,4543,4564,4565,4602,4609
4269,4269,223,4116,4407,4538,4543,4564,4565,4602,4609
4277,4277,4116,4383,4407,4538,4543,4564,4565,4602,4609
4279,4279,4116,4383,4407,4538,4543,4564,4565,4602,4609
4318,4318,4116,4383,4407,4538,4543,4564,4565,4602,4609
4334,4334,223,4116,4407,4538,4543,4564,4565,4602,4609
4366,4366,223,4116,4407,4538,4543,4564,4565,4602,4609
4369,4369,223,4116,4407,4538,4543,4564,4565,4602,4609
4412,4412,223,4116,4407,4538,4543,4564,4565,4602,4609
4425,4425,223,4116,4407,4538,4543,4564,4565,4602,4609
4428,4428,223,4116,4407,4538,4543,4564,4565,4602,4609
4489,4489,223,4116,4407,4538,4543,4564,4565,4602,4609
4507,4507,223,4116,4407,4538,4543,4564,4565,4602,4609
4517,4517,223,4116,4407,4538,4543,4564,4565,4602,4609
4580,4580,223,4116,4407,4538,4543,4564,4565,4602,4609
4592,4592,223,4116,4407,4538,4543,4564,4565,4602,4609
4606,4606,223,4116,4407,4538,4543,4564,4565,4602,4609
4615,4615,223,4116,4407,4538,4543,4564,4565,4602,4609
4626,4626,223,4407,4538,4543,4564,4565,4602,4609,4622
4628,4628,4146,4407,4538,4543,4564,4565,4602,4609,4622
4635,4635,223,4146,4407,4538,4543,4564,4565,4602,4609
4642,4642,223,4146,4407,4538,4543,4564,4565,4602,4609
4643,4643,223,4146,4407,4538,4543,4564,4565,4602,4609
4022,4022,223,4146,4407,4538,4543,4564,4565,4602,4609
4023,4023,223,4146,4407,4538,4543,4564,4565,4602,4609
4038,4038,223,4146,4407,4538,4543,4564,4565,4602,4609
4059,4059,223,4146,4407,4538,4543,4564,4565,4602,4609
4081,4081,223,4146,4407,4538,4543,4564,4565,4602,4609
4103,4103,223,4146,4407,4538,4543,4564,4565,4602,4609
4137,4137,223,4146,4407,4538,4543,4564,4565,4602,4609
4148,4148,223,4146,4407,4538,4543,4564,4565,4602,4609
4168,4168,223,4146,4407,4538,4543,4564,4565,4602,4609
4169,4169,4336,4407,4538,4543,4564,4565,4602,4609,4622
4180,4180,4316,4383,4407,4538,4543,4564,4565,4602,4609
4191,4191,4336,4407,4538,4543,4564,4565,4602,4609,4622
4238,4238,223,4146,4407,4538,4543,4564,4565,4602,4609
4422,4422,223,4146,4407,4538,4543,4564,4565,4602,4609
4466,4466,223,4146,4407,4538,4543,4564,4565,4602,4609
4487,4487,223,4146,4407,4538,4543,4564,4565,4602,4609
4528,4528,223,4146,4407,4538,4543,4564,4565,4602,4609
4536,4536,223,4146,4407,4538,4543,4564,4565,4602,4609
4547,4547,223,4146,4407,4538,4543,4564,4565,4602,4609
4589,4589,223,4146,4407,4538,4543,4564,4565,4602,4609
4599,4599,223,4146,4407,4538,4543,4564,4565,4602,4609
4603,4603,223,4146,4407,4538,4543,4564,4565,4602,4609
4640,4640,223,4146,4407,4538,4543,4564,4565,4602,4609
4665,4665,4146,4407,4538,4543,4564,4565,4602,4609,4622
4689,4689,223,4407,4538,4543,4564,4565,4602,4609,4622
4667,4667,223,4116,4407,4538,4543,4564,4565,4602,4609
4695,4695,223,4116,4407,4538,4543,4564,4565,4602,4609
4758,4758,223,4116,4407,4538,4543,4564,4565,4602,4609
4811,4811,223,4116,4407,4538,4543,4564,4565,4602,4609
4827,4827,223,4116,4407,4538,4543,4564,4565,4602,4609
4833,4833,223,4116,4407,4538,4543,4564,4565,4602,4609
4842,4842,223,4116,4407,4538,4543,4564,4565,4602,4609
4841,4841,223,4116,4407,4538,4543,4564,4565,4602,4609
4874,4874,223,4116,4407,4538,4543,4564,4565,4602,4609
4903,4903,223,4116,4407,4538,4543,4564,4565,4602,4609
4919,4919,223,4116,4407,4538,4543,4564,4565,4602,4609
4929,4929,223,4116,4407,4538,4543,4564,4565,4602,4609
4941,4941,223,4116,4407,4538,4543,4564,4565,4602,4609
5022,5022,4116,4383,4407,4538,4543,4564,4565,4602,4609
5027,5027,4116,4383,4407,4538,4543,4564,4565,4602,4609
5045,5045,4116,4383,4407,4538,4543,4564,4565,4602,4609
5053,5053,223,4116,4407,4538,4543,4564,4565,4602,4609
5055,5055,223,4116,4407,4538,4543,4564,4565,4602,4609
5068,5068,223,4116,4407,4538,4543,4564,4565,4602,4609
5077,5077,223,4116,4407,4538,4543,4564,4565,4602,4609
5079,5079,223,4116,4407,4538,4543,4564,4565,4602,4609
5144,5144,223,4116,4407,4538,4543,4564,4565,4602,4609
5161,5161,223,4116,4407,4538,4543,4564,4565,4602,4609
5234,5234,223,4116,4407,4538,4543,4564,4565,4602,4609
5245,5245,223,4116,4407,4538,4543,4564,4565,4602,4609
5266,5266,223,4116,4407,4538,4543,4564,4565,4602,4609
5273,5273,223,4116,4407,4538,4543,4564,4565,4602,4609
5305,5305,223,4116,4407,4538,4543,4564,4565,4602,4609
4699,4699,223,4116,4407,4538,4543,4564,4565,4602,4609
4750,4750,223,4407,4538,4543,4564,4565,4602,4609,4622
4755,4755,4146,4407,4538,4543,4564,4565,4602,4609,4622
4829,4829,223,4146,4407,4538,4543,4564,4565,4602,4609
4869,4869,223,4146,4407,4538,4543,4564,4565,4602,4609
4884,4884,223,4146,4407,4538,4543,4564,4565,4602,4609
4886,4886,223,4146,4407,4538,4543,4564,4565,4602,4609
4896,4896,223,4146,4407,4538,4543,4564,4565,4602,4609
4907,4907,223,4146,4407,4538,4543,4564,4565,4602,4609
4916,4916,223,4146,4407,4538,4543,4564,4565,4602,4609
4918,4918,223,4146,4407,4538,4543,4564,4565,4602,4609
5018,5018,223,4146,4407,4538,4543,4564,4565,4602,4609
5051,5051,223,4146,4407,4538,4543,4564,4565,4602,4609
5112,5112,223,4146,4407,4538,4543,4564,4565,4602,4609
5126,5126,223,4146,4407,4538,4543,4564,4565,4602,4609
5127,5127,4146,4407,4538,4543,4564,4565,4602,4609,4622
5172,5172,4146,4407,4538,4543,4564,4565,4602,4609,4622
5188,5188,4146,4407,4538,4543,4564,4565,4602,4609,4622
5217,5217,223,4146,4407,4538,4543,4564,4565,4602,4609
5238,5238,223,4146,4407,4538,4543,4564,4565,4602,4609
5240,5240,223,4146,4407,4538,4543,4564,4565,4602,4609
5241,5241,223,4146,4407,4538,4543,4564,4565,4602,4609
5271,5271,223,4146,4407,4538,4543,4564,4565,4602,4609
5276,5276,223,4146,4407,4538,4543,4564,4565,4602,4609
5287,5287,223,4146,4407,4538,4543,4564,4565,4602,4609
5294,5294,223,4146,4407,4538,4543,4564,4565,4602,4609
5302,5302,223,4146,4407,4538,4543,4564,4565,4602,4609
5312,5312,223,4146,4407,4538,4543,4564,4565,4602,4609
5316,5316,223,4146,4407,4538,4543,4564,4565,4602,4609
4684,4684,223,4146,4407,4538,4543,4564,4565,4602,4609
4709,4709,223,4146,4407,4538,4543,4564,4565,4602,4609
4729,4729,4146,4407,4538,4543,4564,4565,4602,4609,4622
4734,4734,223,4407,4538,4543,4564,4565,4602,4609,4622
4737,4737,223,4116,4407,4538,4543,4564,4565,4602,4609
4748,4748,223,4116,4407,4538,4543,4564,4565,4602,4609
4751,4751,223,4116,4407,4538,4543,4564,4565,4602,4609
4752,4752,223,4116,4407,4538,4543,4564,4565,4602,4609
4837,4837,223,4116,4407,4538,4543,4564,4565,4602,4609
4848,4848,223,4116,4407,4538,4543,4564,4565,4602,4609
4864,4864,223,4116,4407,4538,4543,4564,4565,4602,4609
4891,4891,223,4116,4407,4538,4543,4564,4565,4602,4609
4904,4904,223,4116,4407,4538,4543,4564,4565,4602,4609
4920,4920,223,4116,4407,4538,4543,4564,4565,4602,4609
4958,4958,223,4116,4407,4538,4543,4564,4565,4602,4609
4980,4980,223,4116,4407,4538,4543,4564,4565,4602,4609
5003,5003,223,4116,4407,4538,4543,4564,4565,4602,4609
5017,5017,4116,4383,4407,4538,4543,4564,4565,4602,4609
5034,5034,4116,4383,4407,4538,4543,4564,4565,4602,4609
5041,5041,4116,4383,4407,4538,4543,4564,4565,4602,4609
5065,5065,223,4116,4407,4538,4543,4564,4565,4602,4609
5069,5069,223,4116,4407,4538,4543,4564,4565,4602,4609
5136,5136,223,4116,4407,4538,4543,4564,4565,4602,4609
5167,5167,223,4116,4407,4538,4543,4564,4565,4602,4609
5169,5169,223,4116,4407,4538,4543,4564,4565,4602,4609
5202,5202,223,4116,4407,4538,4543,4564,4565,4602,4609
5205,5205,223,4116,4407,4538,4543,4564,4565,4602,4609
5214,5214,223,4116,4407,4538,4543,4564,4565,4602,4609
5249,5249,223,4116,4407,4538,4543,4564,4565,4602,4609
5264,5264,223,4116,4407,4538,4543,4564,4565,4602,4609
5282,5282,223,4116,4407,4538,4543,4564,4565,4602,4609
5285,5285,223,4116,4407,4538,4543,4564,4565,4602,4609
5303,5303,223,4116,4407,4538,4543,4564,4565,4602,4609
5304,5304,223,4407,4538,4543,4564,4565,4602,4609,4622
4668,4668,4146,4407,4538,4543,4564,4565,4602,4609,4622
4686,4686,223,4146,4407,4538,4543,4564,4565,4602,4609
4700,4700,223,4146,4407,4538,4543,4564,4565,4602,4609
4702,4702,223,4146,4407,4538,4543,4564,4565,4602,4609
4736,4736,223,4146,4407,4538,4543,4564,4565,4602,4609
4814,4814,223,4146,4407,4538,4543,4564,4565,4602,4609
4824,4824,223,4146,4407,4538,4543,4564,4565,4602,4609
4858,4858,223,4146,4407,4538,4543,4564,4565,4602,4609
4906,4906,223,4146,4407,4538,4543,4564,4565,4602,4609
4953,4953,223,4146,4407,4538,4543,4564,4565,4602,4609
4971,4971,223,4146,4407,4538,4543,4564,4565,4602,4609
4976,4976,223,4146,4407,4538,4543,4564,4565,4602,4609
4998,4998,223,4146,4407,4538,4543,4564,4565,4602,4609
5014,5014,223,4146,4407,4538,4543,4564,4565,4602,4609
5044,5044,4336,4407,4538,4543,4564,4565,4602,4609,4622
5047,5047,4146,4407,4538,4543,4564,4565,4602,4609,4622
5085,5085,4336,4407,4538,4543,4564,4565,4602,4609,4622
5109,5109,223,4146,4407,4538,4543,4564,4565,4602,4609
5121,5121,223,4146,4407,4538,4543,4564,4565,4602,4609
5153,5153,223,4146,4407,4538,4543,4564,4565,4602,4609
5154,5154,223,4146,4407,4538,4543,4564,4565,4602,4609
5222,5222,223,4146,4407,4538,4543,4564,4565,4602,4609
5225,5225,223,4146,4407,4538,4543,4564,4565,4602,4609
5274,5274,223,4146,4407,4538,4543,4564,4565,4602,4609
5301,5301,223,4146,4407,4538,4543,4564,4565,4602,4609
5300,5300,223,4146,4407,4538,4543,4564,4565,4602,4609
4683,4683,223,4146,4407,4538,4543,4564,4565,4602,4609
4685,4685,223,4146,4407,4538,4543,4564,4565,4602,4609
4696,4696,223,4146,4407,4538,4543,4564,4565,4602,4609
4723,4723,223,4146,4407,4538,4543,4564,4565,4602,4609
4744,4744,4146,4407,4538,4543,4564,4565,4602,4609,4622
4753,4753,223,4407,4538,4543,4564,4565,4602,4609,4622
4810,4810,223,4116,4407,4538,4543,4564,4565,4602,4609
4816,4816,223,4116,4407,4538,4543,4564,4565,4602,4609
4831,4831,223,4116,4407,4538,4543,4564,4565,4602,4609
4854,4854,223,4116,4407,4538,4543,4564,4565,4602,4609
4859,4859,223,4116,4407,4538,4543,4564,4565,4602,4609
4863,4863,223,4116,4407,4538,4543,4564,4565,4602,4609
4888,4888,223,4116,4407,4538,4543,4564,4565,4602,4609
4921,4921,223,4116,4407,4538,4543,4564,4565,4602,4609
4960,4960,223,4116,4407,4538,4543,4564,4565,4602,4609
4967,4967,223,4116,4407,4538,4543,4564,4565,4602,4609
4972,4972,223,4116,4407,4538,4543,4564,4565,4602,4609
5000,5000,223,4116,4407,4538,4543,4564,4565,4602,4609
5011,5011,223,4116,4407,4538,4543,4564,4565,4602,4609
5032,5032,4336,4407,4538,4543,4564,4565,4602,4609,4622
5037,5037,223,4407,4538,4543,4564,4565,4602,4609,4622
5043,5043,4383,4407,4538,4543,4564,4565,4602,4609,4622
5057,5057,223,4383,4538,4543,4564,4565,4602,4609,4622
5078,5078,223,4383,4538,4543,4564,4565,4602,4609,4622
5099,5099,223,4383,4538,4543,4564,4565,4602,4609,4622
5110,5110,223,4383,4538,4543,4564,4565,4602,4609,4622
5124,5124,223,4383,4538,4543,4564,4565,4602,4609,4622
5137,5137,223,4383,4538,4543,4564,4565,4602,4609,4622
5147,5147,223,4383,4538,4543,4564,4565,4602,4609,4622
5183,5183,223,4383,4538,4543,4564,4565,4602,4609,4622
5187,5187,223,4383,4538,4543,4564,4565,4602,4609,4622
5201,5201,223,4383,4538,4543,4564,4565,4602,4609,4622
5246,5246,223,4383,4538,4543,4564,4565,4602,4609,4622
5279,5279,223,4383,4538,4543,4564,4565,4602,4609,4622
5295,5295,223,4383,4538,4543,4564,4565,4602,4609,4622
5298,5298,4383,4538,4543,4564,4565,4602,4609,4622,4636
4658,4658,223,4146,4538,4543,4564,4565,4602,4609,4622
4715,4715,223,4146,4538,4543,4564,4565,4602,4609,4622
4661,4661,223,4146,4538,4543,4564,4565,4602,4609,4622
4669,4669,223,4146,4538,4543,4564,4565,4602,4609,4622
4682,4682,223,4146,4538,4543,4564,4565,4602,4609,4622
4725,4725,223,4146,4538,4543,4564,4565,4602,4609,4622
4759,4759,223,4146,4538,4543,4564,4565,4602,4609,4622
4830,4830,223,4146,4538,4543,4564,4565,4602,4609,4622
4845,4845,223,4146,4538,4543,4564,4565,4602,4609,4622
4847,4847,223,4146,4538,4543,4564,4565,4602,4609,4622
4910,4910,223,4146,4538,4543,4564,4565,4602,4609,4622
4917,4917,223,4146,4538,4543,4564,4565,4602,4609,4622
4927,4927,4383,4538,4543,4564,4565,4602,4609,4622,4636
4930,4930,4146,4407,4538,4543,4564,4565,4602,4609,4622
4970,4970,4383,4538,4543,4564,4565,4602,4609,4622,4636
5024,5024,223,4158,4538,4543,4564,4565,4602,4609,4622
5030,5030,223,4158,4538,4543,4564,4565,4602,4609,4622
5033,5033,223,4158,4538,4543,4564,4565,4602,4609,4622
5048,5048,223,4158,4538,4543,4564,4565,4602,4609,4622
5076,5076,223,4158,4538,4543,4564,4565,4602,4609,4622
5080,5080,223,4158,4538,4543,4564,4565,4602,4609,4622
5134,5134,223,4158,4538,4543,4564,4565,4602,4609,4622
5143,5143,223,4158,4538,4543,4564,4565,4602,4609,4622
5156,5156,223,4158,4538,4543,4564,4565,4602,4609,4622
5162,5162,223,4158,4538,4543,4564,4565,4602,4609,4622
5171,5171,223,4158,4538,4543,4564,4565,4602,4609,4622
5179,5179,223,4158,4538,4543,4564,4565,4602,4609,4622
5236,5236,223,4158,4538,4543,4564,4565,4602,4609,4622
5237,5237,4158,4538,4543,4564,4565,4602,4609,4622,4636
5260,5260,223,4538,4543,4564,4565,4602,4609,4622,4636
5263,5263,223,4146,4538,4543,4564,4565,4602,4609,4622
5262,5262,223,4146,4538,4543,4564,4565,4602,4609,4622
5265,5265,223,4146,4538,4543,4564,4565,4602,4609,4622
5272,5272,223,4146,4538,4543,4564,4565,4602,4609,4622
5280,5280,223,4146,4538,4543,4564,4565,4602,4609,4622
5281,5281,223,4146,4538,4543,4564,4565,4602,4609,4622
5286,5286,223,4146,4538,4543,4564,4565,4602,4609,4622
5317,5317,223,4146,4538,4543,4564,4565,4602,4609,4622
4756,4756,223,4146,4538,4543,4564,4565,4602,4609,4622
4851,4851,223,4146,4538,4543,4564,4565,4602,4609,4622
4894,4894,223,4146,4538,4543,4564,4565,4602,4609,4622
4895,4895,223,4146,4538,4543,4564,4565,4602,4609,4622
4912,4912,4146,4407,4538,4543,4564,4565,4602,4609,4622
4932,4932,4146,4407,4538,4543,4564,4565,4602,4609,4622
4933,4933,4146,4407,4538,4543,4564,4565,4602,4609,4622
4935,4935,223,4146,4538,4543,4564,4565,4602,4609,4622
4939,4939,223,4146,4538,4543,4564,4565,4602,4609,4622
4957,4957,223,4146,4538,4543,4564,4565,4602,4609,4622
4968,4968,223,4146,4538,4543,4564,4565,4602,4609,4622
4975,4975,223,4146,4538,4543,4564,4565,4602,4609,4622
4978,4978,223,4146,4538,4543,4564,4565,4602,4609,4622
5006,5006,223,4146,4538,4543,4564,4565,4602,4609,4622
5008,5008,223,4146,4538,4543,4564,4565,4602,4609,4622
5010,5010,223,4146,4538,4543,4564,4565,4602,4609,4622
5019,5019,223,4146,4538,4543,4564,4565,4602,4609,4622
5029,5029,223,4146,4538,4543,4564,4565,4602,4609,4622
5058,5058,223,4146,4538,4543,4564,4565,4602,4609,4622
5090,5090,223,4146,4538,4543,4564,4565,4602,4609,4622
5108,5108,223,4538,4543,4564,4565,4602,4609,4622,4636
5138,5138,4158,4538,4543,4564,4565,4602,4609,4622,4636
5148,5148,223,4158,4538,4543,4564,4565,4602,4609,4622
5164,5164,223,4158,4538,4543,4564,4565,4602,4609,4622
5166,5166,223,4158,4538,4543,4564,4565,4602,4609,4622
5174,5174,223,4158,4538,4543,4564,4565,4602,4609,4622
5182,5182,223,4158,4538,4543,4564,4565,4602,4609,4622
5232,5232,223,4158,4538,4543,4564,4565,4602,4609,4622
5258,5258,223,4158,4538,4543,4564,4565,4602,4609,4622
5314,5314,223,4158,4538,4543,4564,4565,4602,4609,4622
4672,4672,223,4158,4538,4543,4564,4565,4602,4609,4622
4680,4680,223,4158,4538,4543,4564,4565,4602,4609,4622
4690,4690,223,4158,4538,4543,4564,4565,4602,4609,4622
4727,4727,223,4158,4538,4543,4564,4565,4602,4609,4622
4738,4738,223,4158,4538,4543,4564,4565,4602,4609,4622
4747,4747,4336,4407,4538,4543,4564,4565,4602,4609,4622
4749,4749,4146,4407,4538,4543,4564,4565,4602,4609,4622
4754,4754,4336,4407,4538,4543,4564,4565,4602,4609,4622
4760,4760,223,4146,4407,4538,4543,4564,4565,4602,4609
4763,4763,223,4146,4407,4538,4543,4564,4565,4602,4609
4822,4822,223,4146,4407,4538,4543,4564,4565,4602,4609
4836,4836,223,4146,4407,4538,4543,4564,4565,4602,4609
4860,4860,223,4146,4407,4538,4543,4564,4565,4602,4609
4870,4870,223,4146,4407,4538,4543,4564,4565,4602,4609
4871,4871,223,4146,4407,4538,4543,4564,4565,4602,4609
4911,4911,223,4146,4407,4538,4543,4564,4565,4602,4609
4913,4913,223,4146,4407,4538,4543,4564,4565,4602,4609
4943,4943,223,4146,4407,4538,4543,4564,4565,4602,4609
4956,4956,223,4146,4407,4538,4543,4564,4565,4602,4609
4963,4963,223,4146,4407,4538,4543,4564,4565,4602,4609
5026,5026,223,4146,4407,4538,4543,4564,4565,4602,4609
5040,5040,4146,4407,4538,4543,4564,4565,4602,4609,4622
5054,5054,223,4407,4538,4543,4564,4565,4602,4609,4622
5067,5067,223,4116,4407,4538,4543,4564,4565,4602,4609
5111,5111,223,4116,4407,4538,4543,4564,4565,4602,4609
5125,5125,223,4116,4407,4538,4543,4564,4565,4602,4609
5140,5140,223,4116,4407,4538,4543,4564,4565,4602,4609
5228,5228,223,4116,4407,4538,4543,4564,4565,4602,4609
5230,5230,223,4116,4407,4538,4543,4564,4565,4602,4609
5233,5233,223,4116,4407,4538,4543,4564,4565,4602,4609
5235,5235,223,4116,4407,4538,4543,4564,4565,4602,4609
5252,5252,223,4116,4407,4538,4543,4564,4565,4602,4609
5288,5288,223,4116,4407,4538,4543,4564,4565,4602,4609
5299,5299,223,4116,4407,4538,4543,4564,4565,4602,4609
5310,5310,223,4116,4407,4538,4543,4564,4565,4602,4609
4663,4663,223,4116,4407,4538,4543,4564,4565,4602,4609
4657,4657,4116,4383,4407,4538,4543,4564,4565,4602,4609
4671,4671,4116,4383,4407,4538,4543,4564,4565,4602,4609
4698,4698,4116,4383,4407,4538,4543,4564,4565,4602,4609
4714,4714,223,4116,4407,4538,4543,4564,4565,4602,4609
4718,4718,223,4116,4407,4538,4543,4564,4565,4602,4609
4743,4743,223,4116,4407,4538,4543,4564,4565,4602,4609
4746,4746,223,4116,4407,4538,4543,4564,4565,4602,4609
4817,4817,223,4116,4407,4538,4543,4564,4565,4602,4609
4834,4834,223,4116,4407,4538,4543,4564,4565,4602,4609
4873,4873,223,4116,4407,4538,4543,4564,4565,4602,4609
4934,4934,223,4116,4407,4538,4543,4564,4565,4602,4609
4952,4952,223,4116,4407,4538,4543,4564,4565,4602,4609
4959,4959,223,4116,4407,4538,4543,4564,4565,4602,4609
4965,4965,223,4116,4407,4538,4543,4564,4565,4602,4609
5001,5001,223,4116,4407,4538,4543,4564,4565,4602,4609
5028,5028,223,4116,4407,4538,4543,4564,4565,4602,4609
5031,5031,223,4407,4538,4543,4564,4565,4602,4609,4622
5036,5036,4146,4407,4538,4543,4564,4565,4602,4609,4622
5052,5052,223,4146,4407,4538,4543,4564,4565,4602,4609
5056,5056,223,4146,4407,4538,4543,4564,4565,4602,4609
5063,5063,223,4146,4407,4538,4543,4564,4565,4602,4609
5086,5086,223,4146,4407,4538,4543,4564,4565,4602,4609
5087,5087,223,4146,4407,4538,4543,4564,4565,4602,4609
5102,5102,223,4146,4407,4538,4543,4564,4565,4602,4609
5123,5123,223,4146,4407,4538,4543,4564,4565,4602,4609
5151,5151,223,4146,4407,4538,4543,4564,4565,4602,4609
5160,5160,223,4146,4407,4538,4543,4564,4565,4602,4609
5165,5165,223,4146,4407,4538,4543,4564,4565,4602,4609
5176,5176,223,4146,4407,4538,4543,4564,4565,4602,4609
5224,5224,223,4146,4407,4538,4543,4564,4565,4602,4609
5242,5242,223,4146,4407,4538,4543,4564,4565,4602,4609
5244,5244,4336,4407,4538,4543,4564,4565,4602,4609,4622
5257,5257,4116,4383,4407,4538,4543,4564,4565,4602,4609
5270,5270,4336,4407,4538,4543,4564,4565,4602,4609,4622
5275,5275,223,4116,4407,4538,4543,4564,4565,4602,4609
5277,5277,223,4116,4407,4538,4543,4564,4565,4602,4609
4659,4659,223,4116,4407,4538,4543,4564,4565,4602,4609
4691,4691,223,4116,4407,4538,4543,4564,4565,4602,4609
4679,4679,223,4116,4407,4538,4543,4564,4565,4602,4609
4693,4693,223,4116,4407,4538,4543,4564,4565,4602,4609
4724,4724,223,4116,4407,4538,4543,4564,4565,4602,4609
4730,4730,223,4116,4407,4538,4543,4564,4565,4602,4609
4764,4764,223,4116,4407,4538,4543,4564,4565,4602,4609
4821,4821,223,4116,4407,4538,4543,4564,4565,4602,4609
4849,4849,223,4116,4407,4538,4543,4564,4565,4602,4609
4853,4853,223,4116,4407,4538,4543,4564,4565,4602,4609
4875,4875,223,4116,4407,4538,4543,4564,4565,4602,4609
4915,4915,4336,4407,4538,4543,4564,4565,4602,4609,4622
4944,4944,223,4336,4407,4538,4543,4564,4565,4602,4609
4996,4996,223,4336,4407,4538,4543,4564,4565,4602,4609
4997,4997,223,4336,4407,4538,4543,4564,4565,4602,4609
5013,5013,223,4336,4407,4538,4543,4564,4565,4602,4609
5046,5046,223,4336,4407,4538,4543,4564,4565,4602,4609
5049,5049,223,4336,4407,4538,4543,4564,4565,4602,4609
5059,5059,223,4336,4407,4538,4543,4564,4565,4602,4609
5135,5135,223,4336,4407,4538,4543,4564,4565,4602,4609
5192,5192,223,4336,4407,4538,4543,4564,4565,4602,4609
5204,5204,223,4336,4407,4538,4543,4564,4565,4602,4609
5239,5239,223,4336,4407,4538,4543,4564,4565,4602,4609
4711,4711,223,4336,4407,4538,4543,4564,4565,4602,4609
4722,4722,223,4336,4407,4538,4543,4564,4565,4602,4609
4728,4728,4336,4383,4407,4538,4543,4564,4565,4602,4609
4733,4733,223,4383,4407,4538,4543,4564,4565,4602,4609
4735,4735,4316,4383,4407,4538,4543,4564,4565,4602,4609
4757,4757,223,4108,4383,4407,4538,4543,4564,4565,4602
4732,4732,223,4108,4383,4407,4538,4543,4564,4565,4602
4762,4762,223,4108,4383,4407,4538,4543,4564,4565,4602
4813,4813,223,4108,4383,4407,4538,4543,4564,4565,4602
4840,4840,223,4108,4383,4407,4538,4543,4564,4565,4602
4818,4818,223,4108,4383,4407,4538,4543,4564,4565,4602
4857,4857,223,4108,4383,4407,4538,4543,4564,4565,4602
4828,4828,223,4108,4383,4407,4538,4543,4564,4565,4602
